pair_id,definition_id,ddinter_id_a,drug_a,drugbank_id_a,ddinter_id_b,drug_b,drugbank_id_b,severity,mechanism,pair_key,detail_url,scraped_at
1007061,1857,DDInter305,Carvedilol,,DDInter743,Fluconazole,,Moderate,Metabolism,DDInter305|DDInter743,https://ddinter.scbdd.com/ddinter/interact/1007061/,2026-09-09T19:09:21+00:00
1007064,3157,DDInter305,Carvedilol,,DDInter758,Fluoxetine,,Moderate,Metabolism,DDInter305|DDInter758,https://ddinter.scbdd.com/ddinter/interact/1007064/,2026-09-09T19:09:36+00:00
1007075,1141,DDInter825,Glimepiride,DB00222,DDInter305,Carvedilol,DB01136,Moderate,Others,DDInter305|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1007075,2026-09-09T10:06:50+00:00
1007210,2192,DDInter1326,Olanzapine,,DDInter305,Carvedilol,,Moderate,Synergy,DDInter1326|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1007210/,2026-09-09T19:09:40+00:00
1007264,2192,DDInter1553,Quetiapine,,DDInter305,Carvedilol,,Moderate,Synergy,DDInter1553|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1007264/,2026-09-09T19:09:33+00:00
1007274,3786,DDInter1590,Rifampicin,,DDInter305,Carvedilol,,Moderate,Metabolism,DDInter1590|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1007274/,2026-09-09T19:09:41+00:00
1007277,2192,DDInter1605,Risperidone,,DDInter305,Carvedilol,,Moderate,Synergy,DDInter1605|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1007277/,2026-09-09T19:09:47+00:00
1007279,989,DDInter1607,Ritonavir,,DDInter305,Carvedilol,,Moderate,Metabolism,DDInter1607|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1007279/,2026-09-09T19:09:45+00:00
1007316,2745,DDInter1791,Theophylline,,DDInter305,Carvedilol,,Major,Antagonism,DDInter1791|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1007316/,2026-09-09T19:09:49+00:00
1007321,137,DDInter305,Carvedilol,DB01136,DDInter1802,Ticagrelor,DB08816,Minor,Others,DDInter1802|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1007321,2026-09-09T10:11:27+00:00
1007346,3478,DDInter1915,Valsartan,,DDInter305,Carvedilol,,Moderate,Others,DDInter1915|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1007346/,2026-09-09T19:09:43+00:00
1007796,522,DDInter334,Ceftriaxone,,DDInter458,Cyclosporine,,Moderate,Synergy,DDInter334|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1007796/,2026-09-09T19:10:01+00:00
1007801,3308,DDInter334,Ceftriaxone,,DDInter856,Heparin,,Minor,Synergy,DDInter334|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1007801/,2026-09-09T19:10:06+00:00
1007811,3179,DDInter1460,Phenytoin,,DDInter334,Ceftriaxone,,Minor,Distribution,DDInter1460|DDInter334,https://ddinter.scbdd.com/ddinter/interact/1007811/,2026-09-09T19:09:53+00:00
1007818,3503,DDInter1951,Warfarin,,DDInter334,Ceftriaxone,,Moderate,Synergy,DDInter1951|DDInter334,https://ddinter.scbdd.com/ddinter/interact/1007818/,2026-09-09T19:10:08+00:00
1013297,5120,DDInter384,Ciprofloxacin,,DDInter393,Clarithromycin,,Moderate,Synergy,DDInter384|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1013297/,2026-09-09T19:09:51+00:00
1013308,2097,DDInter384,Ciprofloxacin,,DDInter458,Cyclosporine,,Moderate,Synergy,DDInter384|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1013308/,2026-09-09T19:09:59+00:00
1013313,1374,DDInter384,Ciprofloxacin,,DDInter474,Dapagliflozin,,Moderate,Antagonism,DDInter384|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1013313/,2026-09-09T17:18:17+00:00
1013341,5159,DDInter384,Ciprofloxacin,,DDInter608,Duloxetine,,Major,Metabolism,DDInter384|DDInter608,https://ddinter.scbdd.com/ddinter/interact/1013341/,2026-09-09T19:09:55+00:00
1013349,1374,DDInter384,Ciprofloxacin,,DDInter636,Empagliflozin,,Moderate,Antagonism,DDInter384|DDInter636,https://ddinter.scbdd.com/ddinter/interact/1013349/,2026-09-09T17:18:13+00:00
1013362,3040,DDInter384,Ciprofloxacin,,DDInter672,Escitalopram,,Major,Synergy,DDInter384|DDInter672,https://ddinter.scbdd.com/ddinter/interact/1013362/,2026-09-09T17:19:45+00:00
1013381,5120,DDInter384,Ciprofloxacin,,DDInter743,Fluconazole,,Moderate,Synergy,DDInter384|DDInter743,https://ddinter.scbdd.com/ddinter/interact/1013381/,2026-09-09T19:10:03+00:00
1013385,5120,DDInter384,Ciprofloxacin,,DDInter758,Fluoxetine,,Moderate,Synergy,DDInter384|DDInter758,https://ddinter.scbdd.com/ddinter/interact/1013385/,2026-09-09T19:09:57+00:00
1013393,4802,DDInter384,Ciprofloxacin,,DDInter825,Glimepiride,,Major,Antagonism,DDInter384|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1013393/,2026-09-09T19:59:00+00:00
1013441,3909,DDInter384,Ciprofloxacin,,DDInter995,Itraconazole,,Moderate,Metabolism,DDInter384|DDInter995,https://ddinter.scbdd.com/ddinter/interact/1013441/,2026-09-09T19:10:04+00:00
1013503,3906,DDInter1174,Methotrexate,,DDInter384,Ciprofloxacin,,Moderate,Excretion,DDInter1174|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013503/,2026-09-09T19:10:15+00:00
1013512,2083,DDInter1202,Metronidazole,,DDInter384,Ciprofloxacin,,Minor,Synergy,DDInter1202|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013512/,2026-09-09T19:10:16+00:00
1013535,1669,DDInter1326,Olanzapine,,DDInter384,Ciprofloxacin,,Minor,Metabolism,DDInter1326|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013535/,2026-09-09T19:10:10+00:00
1013539,597,DDInter1340,Omeprazole,,DDInter384,Ciprofloxacin,,Minor,Absorption,DDInter1340|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013539/,2026-09-09T19:10:12+00:00
1013568,1193,DDInter1460,Phenytoin,DB00252,DDInter384,Ciprofloxacin,DB00537,Moderate,Synergy; Excretion,DDInter1460|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013568,2026-09-09T10:07:41+00:00
1013601,298,DDInter1553,Quetiapine,,DDInter384,Ciprofloxacin,,Moderate,Synergy,DDInter1553|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013601/,2026-09-09T19:10:18+00:00
1013616,5120,DDInter1605,Risperidone,,DDInter384,Ciprofloxacin,,Moderate,Synergy,DDInter1605|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013616/,2026-09-09T19:10:27+00:00
1013641,3189,DDInter1675,Simvastatin,,DDInter384,Ciprofloxacin,,Moderate,Metabolism,DDInter1675|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013641/,2026-09-09T19:10:20+00:00
1013658,860,DDInter1735,Tacrolimus,,DDInter384,Ciprofloxacin,,Moderate,Synergy,DDInter1735|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013658/,2026-09-09T19:10:32+00:00
1013673,3586,DDInter1791,Theophylline,,DDInter384,Ciprofloxacin,,Major,Metabolism,DDInter1791|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013673/,2026-09-09T19:10:22+00:00
1013708,5120,DDInter1927,Venlafaxine,,DDInter384,Ciprofloxacin,,Moderate,Synergy,DDInter1927|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013708/,2026-09-09T19:10:29+00:00
1013717,211,DDInter1951,Warfarin,,DDInter384,Ciprofloxacin,,Major,Others,DDInter1951|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1013717/,2026-09-09T19:10:23+00:00
1015044,2412,DDInter393,Clarithromycin,,DDInter413,Clopidogrel,,Moderate,Metabolism,DDInter393|DDInter413,https://ddinter.scbdd.com/ddinter/interact/1015044/,2026-09-09T19:10:34+00:00
1015055,5471,DDInter393,Clarithromycin,,DDInter458,Cyclosporine,,Major,Metabolism,DDInter393|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1015055/,2026-09-09T19:10:38+00:00
1015058,4390,DDInter393,Clarithromycin,,DDInter474,Dapagliflozin,,Moderate,Metabolism,DDInter393|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1015058/,2026-09-09T17:21:09+00:00
1015080,1403,DDInter393,Clarithromycin,,DDInter554,Digoxin,,Major,Excretion,DDInter393|DDInter554,https://ddinter.scbdd.com/ddinter/interact/1015080/,2026-09-09T19:10:31+00:00
1015083,1715,DDInter1913,Valproic acid,,DDInter393,Clarithromycin,,Moderate,Metabolism,DDInter1913|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015083/,2026-09-09T19:10:25+00:00
1015106,4390,DDInter393,Clarithromycin,,DDInter636,Empagliflozin,,Moderate,Metabolism,DDInter393|DDInter636,https://ddinter.scbdd.com/ddinter/interact/1015106/,2026-09-09T17:20:53+00:00
1015121,3040,DDInter393,Clarithromycin,,DDInter672,Escitalopram,,Major,Synergy,DDInter393|DDInter672,https://ddinter.scbdd.com/ddinter/interact/1015121/,2026-09-09T17:21:19+00:00
1015144,4642,DDInter393,Clarithromycin,,DDInter743,Fluconazole,,Minor,Others,DDInter393|DDInter743,https://ddinter.scbdd.com/ddinter/interact/1015144/,2026-09-09T19:10:36+00:00
1015148,3919,DDInter393,Clarithromycin,,DDInter758,Fluoxetine,,Moderate,Metabolism,DDInter393|DDInter758,https://ddinter.scbdd.com/ddinter/interact/1015148/,2026-09-09T19:10:45+00:00
1015155,4394,DDInter393,Clarithromycin,,DDInter825,Glimepiride,,Moderate,Distribution,DDInter393|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1015155/,2026-09-09T19:10:40+00:00
1015204,1621,DDInter393,Clarithromycin,,DDInter995,Itraconazole,,Moderate,Metabolism,DDInter393|DDInter995,https://ddinter.scbdd.com/ddinter/interact/1015204/,2026-09-09T19:10:43+00:00
1015226,1780,DDInter1055,Levofloxacin,,DDInter393,Clarithromycin,,Moderate,Synergy,DDInter1055|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015226/,2026-09-09T17:22:48+00:00
1015260,4837,DDInter1174,Methotrexate,,DDInter393,Clarithromycin,,Moderate,Synergy,DDInter1174|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015260/,2026-09-09T19:10:42+00:00
1015265,2083,DDInter1202,Metronidazole,,DDInter393,Clarithromycin,,Minor,Synergy,DDInter1202|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015265/,2026-09-09T19:10:46+00:00
1015299,1872,DDInter1326,Olanzapine,,DDInter393,Clarithromycin,,Moderate,Synergy,DDInter1326|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015299/,2026-09-09T19:10:52+00:00
1015337,4218,DDInter1460,Phenytoin,,DDInter393,Clarithromycin,,Moderate,Metabolism,DDInter1460|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015337/,2026-09-09T19:10:50+00:00
1015368,4884,DDInter1553,Quetiapine,,DDInter393,Clarithromycin,,Major,Synergy; Metabolism,DDInter1553|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015368/,2026-09-09T19:11:05+00:00
1015381,1823,DDInter1590,Rifampicin,,DDInter393,Clarithromycin,,Moderate,Metabolism,DDInter1590|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015381/,2026-09-09T19:11:07+00:00
1015387,5120,DDInter1605,Risperidone,,DDInter393,Clarithromycin,,Moderate,Synergy,DDInter1605|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015387/,2026-09-09T19:11:09+00:00
1015389,4644,DDInter1607,Ritonavir,,DDInter393,Clarithromycin,,Moderate,Metabolism,DDInter1607|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015389/,2026-09-09T19:10:48+00:00
1015390,4806,DDInter1609,Rivaroxaban,,DDInter393,Clarithromycin,,Moderate,Metabolism,DDInter1609|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015390/,2026-09-09T17:22:32+00:00
1015409,2085,DDInter1675,Simvastatin,DB00641,DDInter393,Clarithromycin,DB01211,Major,Metabolism,DDInter1675|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015409,2026-09-09T19:10:58+00:00
1015428,4030,DDInter1735,Tacrolimus,,DDInter393,Clarithromycin,,Major,Synergy; Metabolism,DDInter1735|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015428/,2026-09-09T19:11:02+00:00
1015445,1709,DDInter1791,Theophylline,,DDInter393,Clarithromycin,,Moderate,Metabolism,DDInter1791|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015445/,2026-09-09T19:11:10+00:00
1015448,3294,DDInter1802,Ticagrelor,,DDInter393,Clarithromycin,,Major,Metabolism,DDInter1802|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015448/,2026-09-09T17:23:01+00:00
1015483,4276,DDInter1927,Venlafaxine,,DDInter393,Clarithromycin,,Moderate,Metabolism,DDInter1927|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015483/,2026-09-09T19:11:01+00:00
1015494,615,DDInter1951,Warfarin,,DDInter393,Clarithromycin,,Major,Metabolism,DDInter1951|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1015494/,2026-09-09T19:11:12+00:00
1018974,3602,DDInter413,Clopidogrel,,DDInter608,Duloxetine,,Moderate,Synergy,DDInter413|DDInter608,https://ddinter.scbdd.com/ddinter/interact/1018974/,2026-09-09T19:11:14+00:00
1018984,3602,DDInter413,Clopidogrel,,DDInter672,Escitalopram,,Moderate,Synergy,DDInter413|DDInter672,https://ddinter.scbdd.com/ddinter/interact/1018984/,2026-09-09T17:24:35+00:00
1018993,3659,DDInter413,Clopidogrel,,DDInter743,Fluconazole,,Major,Metabolism,DDInter413|DDInter743,https://ddinter.scbdd.com/ddinter/interact/1018993/,2026-09-09T19:11:16+00:00
1018994,3659,DDInter413,Clopidogrel,,DDInter758,Fluoxetine,,Major,Metabolism,DDInter413|DDInter758,https://ddinter.scbdd.com/ddinter/interact/1018994/,2026-09-09T19:11:19+00:00
1019001,2596,DDInter413,Clopidogrel,,DDInter825,Glimepiride,,Minor,Metabolism,DDInter413|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1019001/,2026-09-09T19:11:21+00:00
1019003,1152,DDInter413,Clopidogrel,DB00758,DDInter856,Heparin,DB01109,Minor,Others,DDInter413|DDInter856,https://ddinter.scbdd.com/ddinter/interact/1019003,2026-09-09T10:06:48+00:00
1019057,2596,DDInter1460,Phenytoin,,DDInter413,Clopidogrel,,Minor,Metabolism,DDInter1460|DDInter413,https://ddinter.scbdd.com/ddinter/interact/1019057/,2026-09-09T19:11:18+00:00
1019068,722,DDInter1590,Rifampicin,,DDInter413,Clopidogrel,,Moderate,Metabolism,DDInter1590|DDInter413,https://ddinter.scbdd.com/ddinter/interact/1019068/,2026-09-09T19:11:24+00:00
1019069,4494,DDInter1607,Ritonavir,,DDInter413,Clopidogrel,,Major,Metabolism,DDInter1607|DDInter413,https://ddinter.scbdd.com/ddinter/interact/1019069/,2026-09-09T19:11:22+00:00
1019070,1668,DDInter1609,Rivaroxaban,,DDInter413,Clopidogrel,,Major,Synergy,DDInter1609|DDInter413,https://ddinter.scbdd.com/ddinter/interact/1019070/,2026-09-09T17:24:27+00:00
1019086,5358,DDInter1802,Ticagrelor,,DDInter413,Clopidogrel,,Moderate,Synergy,DDInter1802|DDInter413,https://ddinter.scbdd.com/ddinter/interact/1019086/,2026-09-09T17:24:32+00:00
1019101,3602,DDInter1927,Venlafaxine,,DDInter413,Clopidogrel,,Moderate,Synergy,DDInter1927|DDInter413,https://ddinter.scbdd.com/ddinter/interact/1019101/,2026-09-09T19:11:35+00:00
1019107,1778,DDInter1951,Warfarin,,DDInter413,Clopidogrel,,Major,Synergy,DDInter1951|DDInter413,https://ddinter.scbdd.com/ddinter/interact/1019107/,2026-09-09T19:11:28+00:00
1024247,4501,DDInter458,Cyclosporine,,DDInter554,Digoxin,,Moderate,Excretion,DDInter458|DDInter554,https://ddinter.scbdd.com/ddinter/interact/1024247/,2026-09-09T19:11:42+00:00
1024272,3552,DDInter458,Cyclosporine,,DDInter638,Enalapril,,Moderate,Excretion,DDInter458|DDInter638,https://ddinter.scbdd.com/ddinter/interact/1024272/,2026-09-09T19:11:37+00:00
1024285,4426,DDInter458,Cyclosporine,,DDInter672,Escitalopram,,Minor,Metabolism,DDInter458|DDInter672,https://ddinter.scbdd.com/ddinter/interact/1024285/,2026-09-09T17:27:17+00:00
1024305,3533,DDInter458,Cyclosporine,,DDInter743,Fluconazole,,Moderate,Metabolism,DDInter458|DDInter743,https://ddinter.scbdd.com/ddinter/interact/1024305/,2026-09-09T19:11:26+00:00
1024308,2292,DDInter458,Cyclosporine,,DDInter758,Fluoxetine,,Moderate,Metabolism,DDInter458|DDInter758,https://ddinter.scbdd.com/ddinter/interact/1024308/,2026-09-09T19:11:39+00:00
1024315,5634,DDInter458,Cyclosporine,,DDInter825,Glimepiride,,Moderate,Metabolism,DDInter458|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1024315/,2026-09-09T19:11:30+00:00
1024358,2688,DDInter458,Cyclosporine,,DDInter995,Itraconazole,,Major,Metabolism,DDInter458|DDInter995,https://ddinter.scbdd.com/ddinter/interact/1024358/,2026-09-09T19:11:33+00:00
1024387,3552,DDInter1095,Losartan,,DDInter458,Cyclosporine,,Moderate,Excretion,DDInter1095|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024387/,2026-09-09T19:11:41+00:00
1024408,4755,DDInter1174,Methotrexate,,DDInter458,Cyclosporine,,Moderate,Others,DDInter1174|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024408/,2026-09-09T19:11:48+00:00
1024457,3394,DDInter1340,Omeprazole,,DDInter458,Cyclosporine,,Moderate,Absorption,DDInter1340|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024457/,2026-09-09T19:11:46+00:00
1024485,4672,DDInter1460,Phenytoin,,DDInter458,Cyclosporine,,Moderate,Metabolism,DDInter1460|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024485/,2026-09-09T19:11:50+00:00
1024509,5640,DDInter1553,Quetiapine,,DDInter458,Cyclosporine,,Moderate,Metabolism,DDInter1553|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024509/,2026-09-09T19:11:44+00:00
1024512,3552,DDInter1565,Ramipril,,DDInter458,Cyclosporine,,Moderate,Excretion,DDInter1565|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024512/,2026-09-09T19:58:54+00:00
1024523,2205,DDInter1590,Rifampicin,,DDInter458,Cyclosporine,,Major,Absorption; Metabolism,DDInter1590|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024523/,2026-09-09T19:11:55+00:00
1024532,4045,DDInter1607,Ritonavir,,DDInter458,Cyclosporine,,Major,Absorption; Metabolism,DDInter1607|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024532/,2026-09-09T19:12:09+00:00
1024533,4806,DDInter1609,Rivaroxaban,,DDInter458,Cyclosporine,,Moderate,Metabolism,DDInter1609|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024533/,2026-09-09T17:28:17+00:00
1024540,3696,DDInter1622,Rosuvastatin,,DDInter458,Cyclosporine,,Major,Metabolism,DDInter1622|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024540/,2026-09-09T19:11:51+00:00
1024563,5166,DDInter1675,Simvastatin,,DDInter458,Cyclosporine,,Major,Metabolism,DDInter1675|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024563/,2026-09-09T19:12:05+00:00
1024592,2778,DDInter1735,Tacrolimus,,DDInter458,Cyclosporine,,Major,Synergy; Metabolism,DDInter1735|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024592/,2026-09-09T19:11:57+00:00
1024608,130,DDInter458,Cyclosporine,DB00091,DDInter1802,Ticagrelor,DB08816,Moderate,Metabolism,DDInter1802|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024608,2026-09-09T10:10:25+00:00
1024644,436,DDInter1915,Valsartan,,DDInter458,Cyclosporine,,Moderate,Distribution; Excretion,DDInter1915|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024644/,2026-09-09T19:11:53+00:00
1024651,977,DDInter1927,Venlafaxine,,DDInter458,Cyclosporine,,Moderate,Metabolism,DDInter1927|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024651/,2026-09-09T19:12:03+00:00
1024660,2474,DDInter1951,Warfarin,,DDInter458,Cyclosporine,,Moderate,Others,DDInter1951|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1024660/,2026-09-09T19:12:12+00:00
1026087,5630,DDInter474,Dapagliflozin,,DDInter638,Enalapril,,Moderate,Synergy,DDInter474|DDInter638,https://ddinter.scbdd.com/ddinter/interact/1026087/,2026-09-09T17:52:41+00:00
1026113,1097,DDInter825,Glimepiride,DB00222,DDInter474,Dapagliflozin,DB06292,Moderate,Synergy,DDInter474|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1026113,2026-09-09T10:05:46+00:00
1026157,1374,DDInter1055,Levofloxacin,,DDInter474,Dapagliflozin,,Moderate,Antagonism,DDInter1055|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1026157/,2026-09-09T17:52:57+00:00
1026166,5630,DDInter1095,Losartan,,DDInter474,Dapagliflozin,,Moderate,Synergy,DDInter1095|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1026166/,2026-09-09T17:53:16+00:00
1026212,1297,DDInter1326,Olanzapine,DB00334,DDInter474,Dapagliflozin,DB06292,Moderate,Antagonism,DDInter1326|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1026212,2026-09-09T10:10:13+00:00
1026243,1297,DDInter1553,Quetiapine,DB01224,DDInter474,Dapagliflozin,DB06292,Moderate,Antagonism,DDInter1553|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1026243,2026-09-09T10:10:13+00:00
1026246,5630,DDInter1565,Ramipril,,DDInter474,Dapagliflozin,,Moderate,Synergy,DDInter1565|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1026246/,2026-09-09T17:53:12+00:00
1026251,4744,DDInter1590,Rifampicin,,DDInter474,Dapagliflozin,,Minor,Metabolism,DDInter1590|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1026251/,2026-09-09T17:53:28+00:00
1026253,1297,DDInter1605,Risperidone,DB00734,DDInter474,Dapagliflozin,DB06292,Moderate,Antagonism,DDInter1605|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1026253,2026-09-09T10:10:13+00:00
1026262,4660,DDInter1675,Simvastatin,,DDInter474,Dapagliflozin,,Minor,Metabolism,DDInter1675|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1026262/,2026-09-09T17:55:52+00:00
1026272,1297,DDInter1735,Tacrolimus,DB00864,DDInter474,Dapagliflozin,DB06292,Moderate,Antagonism,DDInter1735|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1026272,2026-09-09T10:10:13+00:00
1026306,5630,DDInter1915,Valsartan,,DDInter474,Dapagliflozin,,Moderate,Synergy,DDInter1915|DDInter474,https://ddinter.scbdd.com/ddinter/interact/1026306/,2026-09-09T17:55:33+00:00
1033995,4242,DDInter554,Digoxin,,DDInter638,Enalapril,,Moderate,Excretion,DDInter554|DDInter638,https://ddinter.scbdd.com/ddinter/interact/1033995/,2026-09-09T19:12:01+00:00
